ID,TYPE,PARENT,NAME,SOURCE,TARGET,REFERENCE_MODEL_ID,TERM_ID,LABEL,,PROPERTIES:,Quant_Qual,EBA_P3_Map?,SASB_Map?,Description,TCFD_Map?,Guidance,Title,Full_Partial_Match,Delta,Potential_Proxy,Depends_on_Industry,Calculation_Required
0f3958bb-5473-4c29-9e8f-4f0e8d092f9c,Transition,,,acfb5896-d0e5-45e1-bf2c-f5c73fcd026f,2158cdf2-295f-41fa-9ad6-e5dbe60f3632,,,,,,,,,,,,,Part,"Expected loss and LGD are not required specifically, however EBA P3 does require [Accumulated impairment, accumulated negative changes in fair value due to credit risk and provisions]",Yes,No,No
4146541c-0997-4c5a-aed0-e6b9b9e43824,Attribute,31781775-d60f-4686-971c-25614bebf2e5,h,,,,,,,,Quantitative,,,,,Non-performing exposures as defined in Article 47a(3) CRR.,Of which non-performing exposures,,,,,
aa1d4679-e6b2-4a34-b036-d3ab463a5d31,Attribute,31781775-d60f-4686-971c-25614bebf2e5,i,,"38eba988-bb17-43f1-8cf6-32f8aea632b3,e264f42d-977c-4b8d-b7fb-3585d98b1c1e,ad34f4ce-5cd8-4150-887b-e29da4723640,e260864f-2703-4b4d-b91b-ee793c9f3690,64cfdbbc-688a-43eb-a975-768ae6e8977c,b9e8d2d5-8c58-4799-8930-28344f2d89b3,422187a3-2c94-45c7-82b0-5592f0feb94d,39d85432-ff72-4ff4-9009-7bac1789cb42,6eb1f3b0-818e-463c-83e1-d1acf91d7c45",,,,,,Quantitative,,,,,"Where the information is available, the estimates of the scope 3 GHG emissions of an institution shall be disclosed in CO2 tonnes (TCO2) as part of column i. The disclosure shall cover all sectors and subsectors that highly contribute to climate change as specified in recital 6 of the Commission Delegated Regulation (EU) 2020/1818, included in rows 2 to 52 of the template. The estimation of scope 3 emissions shall rely on information on emissions from institutions’ counterparties and on information on sector-average emissions intensity. Examples of methodologies to compute the carbon emission of companies include, the Global GHG Accounting and Reporting Standard for the Financial Industry, developed by the Partnership for Carbon Accounting Financials 8 (PCAF, of particular relevance for the TCFD), or the Carbon Disclosure Project9 . The estimation of scope 3 emissions per sector shall be done in a proportionate way: e.g. by taking the institution’s exposures (loans and advances, debt securities and equity holdings) towards the counterparty compared to the total liabilities (accounting liabilities and shareholders’ equity) of the counterparty. In the narrative accompanying the template institutions shall provide detailed explanations of the data sources used and of the methodology that they have applied for the estimation of their scope 3 GHG emissions. In particular, institutions shall explain whether they are disclosing (i) reported emissions (emissions are collected from the borrower or investee company directly); (ii) physical activity-based emissions (emissions are estimated by the reporting financial institution based on primary physical activity data collected from the borrower or investee), and/or (iii) economic activity-based emissions (emissions are estimated by the reporting financial institution based on economic activity data collected from the borrower or investee company). Where institutions are not yet estimating their counterparties’ emissions associated with their financing activities, including lending and investment activities, they shall disclose information on their plans to implement methodologies to estimate and disclose this information. All institutions shall disclose information in columns i to k of the template as of 30 June 2024 first disclosure reference date.","GHG financed emissions (scope 1, scope 2 and scope 3 emissions of the counterparty) (in tons of CO2 equivalent)",,,,,
0276309b-4316-4d33-85da-aba81563b63f,Transition,,,aa1d4679-e6b2-4a34-b036-d3ab463a5d31,38eba988-bb17-43f1-8cf6-32f8aea632b3,,,,,,,,,,,,,Part,"EBA P3 requires disclosure of financed emissions only (i.e. Scope 1, 2 and 3 emissions of the counterparty)",No,No,No
bf6fb9e0-3fd1-4d5f-8c3c-c2c44202705f,Transition,,,aa1d4679-e6b2-4a34-b036-d3ab463a5d31,e264f42d-977c-4b8d-b7fb-3585d98b1c1e,,,,,,,,,,,,,Part,"Scope 3 emissions are effectively required by EBA P3 under financed emissions. However, these are only required for 'relevant industries' rather than all of the bank's scope 3 emissions.",No,No,No
b630fdcb-4dbe-4c7a-9a89-46e3307db051,Transition,,,aa1d4679-e6b2-4a34-b036-d3ab463a5d31,ad34f4ce-5cd8-4150-887b-e29da4723640,,,,,,,,,,,,,Part,"EBA P3 may not require disclosure regarding banks' asset management activities (unless these fall under banking book?). If required, same as FN-CB-2*. Calculation required",No,Yes,Yes
48e225cb-63b0-408f-bcbb-f10f1a6e66b1,Transition,,,aa1d4679-e6b2-4a34-b036-d3ab463a5d31,e260864f-2703-4b4d-b91b-ee793c9f3690,,,,,,,,,,,,,Part,"If required, same as FN-CB-3*",No,Yes,No
ebc924c0-4c98-4294-ac70-f64a8f4233ac,Transition,,,aa1d4679-e6b2-4a34-b036-d3ab463a5d31,64cfdbbc-688a-43eb-a975-768ae6e8977c,,,,,,,,,,,,,Yes,Calculation required,No,No,Yes
198c227a-32a8-4b0d-bc36-ecb3f1996569,Transition,,,aa1d4679-e6b2-4a34-b036-d3ab463a5d31,b9e8d2d5-8c58-4799-8930-28344f2d89b3,,,,,,,,,,,,,Part,"ISSB recommend use of GICS to classify CPs, EBA P3 uses NACE. ISSB also requires disaggregation by industry AND asset class - EBA P3 does not require asset class. Scope 1&2 are treated separately under ISSB, together under EBA P3. ISSB requires all industries, EBA P3 carbon-related industries only. (Adds more layers to reporting)",No,No,No
2c5ca157-d3f0-4627-a30d-4ae71a9bd15c,Transition,,,aa1d4679-e6b2-4a34-b036-d3ab463a5d31,422187a3-2c94-45c7-82b0-5592f0feb94d,,,,,,,,,,,,,Part,"If required, same as FN-CB-2*",No,Yes,No
f6b00fd4-d82d-4249-958e-747396eb0508,Transition,,,aa1d4679-e6b2-4a34-b036-d3ab463a5d31,39d85432-ff72-4ff4-9009-7bac1789cb42,,,,,,,,,,,,,Part,"If required, same as FN-CB-3*",No,Yes,No
a0ed21a0-d838-4297-896d-4158f88eb376,Transition,,,aa1d4679-e6b2-4a34-b036-d3ab463a5d31,6eb1f3b0-818e-463c-83e1-d1acf91d7c45,,,,,,,,,,,,,Part,"EBA P3 may not require disclosure regarding all IB activities. If required, same as FN-CB-3*",No,Yes,No
2341c64a-8f58-44f2-85a2-f30d0957ac6d,Attribute,31781775-d60f-4686-971c-25614bebf2e5,j,,"e260864f-2703-4b4d-b91b-ee793c9f3690,b9e8d2d5-8c58-4799-8930-28344f2d89b3,39d85432-ff72-4ff4-9009-7bac1789cb42,6eb1f3b0-818e-463c-83e1-d1acf91d7c45",,,,,,Quantitative,,,,,"Institutions shall disclose their counterparties’ scope 3 emissions associated with institutions’ lending and investment activities. Where institutions are not yet estimating their scope 3 emissions, they shall leave column j blank and, in the narrative, accompanying the template, they shall disclose their plans to implement methodologies to estimate and disclose this information. Scope 3 emissions shall be disclosed on a best effort basis covering the most relevant sectors for example in line with PCAF approach and the phased-in approach for scope 3 emissions included in Article 5 of Commission Delegated Regulation (EU) 2020/2018 supplementing Regulation (EU) 2016/1011 of the European Parliament and of the Council as regards minimum standards for EU Climate Transition Benchmarks and EU Paris-aligned Benchmarks. Financial institutions shall start disclosing information scope 3 emissions, when available, for the oil, gas, and mining sectors from 2021 onward and additional sectors will be added subsequently. Information on scope 3 emissions of the counterparty for all sectors included in the template shall be disclosed as of 30 June 2024 first disclosure reference date. For sectors where data and methodological challenges exist, banks shall follow the GHG protocol and its 15 stages, both upstream and downstream, as presented in the Commission Guidelines on non-financial reporting: supplement on reporting climate related information. In line with the TCFD guidance on metrics and targets, institutions shall be transparent about the challenges to collect that type of information and also avoid double counting to the extent possible. All institutions shall start disclosing information in columns j of the template as of 30 June 2024 first disclosure reference date.",Of which Scope 3 financed emissions,,,,,
8bb4f637-a440-4b32-b8f1-d1ed89d11623,Transition,,,2341c64a-8f58-44f2-85a2-f30d0957ac6d,e260864f-2703-4b4d-b91b-ee793c9f3690,,,,,,,,,,,,,Part,"If required, same as FN-CB-3*",No,Yes,No
2cf29825-323d-49f7-8f06-bb69f393e35d,Transition,,,2341c64a-8f58-44f2-85a2-f30d0957ac6d,b9e8d2d5-8c58-4799-8930-28344f2d89b3,,,,,,,,,,,,,Part,"ISSB recommend use of GICS to classify CPs, EBA P3 uses NACE. ISSB also requires disaggregation by industry AND asset class - EBA P3 does not require asset class. Scope 1&2 are treated separately under ISSB, together under EBA P3. ISSB requires all industries, EBA P3 carbon-related industries only. (Adds more layers to reporting)",No,No,No
60939d42-6a49-4b3d-943b-de55fb9e3084,Transition,,,2341c64a-8f58-44f2-85a2-f30d0957ac6d,39d85432-ff72-4ff4-9009-7bac1789cb42,,,,,,,,,,,,,Part,"If required, same as FN-CB-3*",No,Yes,No
65b8bf0c-737e-4814-83c2-5ab92d3e2079,Transition,,,2341c64a-8f58-44f2-85a2-f30d0957ac6d,6eb1f3b0-818e-463c-83e1-d1acf91d7c45,,,,,,,,,,,,,Part,"EBA P3 may not require disclosure regarding all IB activities. If required, same as FN-CB-3*",No,Yes,No
9ad69a85-6b2b-4a1c-8fb8-ddfdd8783604,Attribute,31781775-d60f-4686-971c-25614bebf2e5,k,,,,,,,,Quantitative,,,,,"Institutions shall indicate the percentage of the portfolio (gross carrying amount of the exposures) for which they have been able to estimate their counterparties’ scope 1, 2 and 3 emissions associated with institutions’ lending and investment activities based on information disclosed by their counterparties or reported to the institution on bilateral basis.",GHG emissions (column i): gross carrying amount percentage of the portfolio derived from company-specific reporting,,,,,
b7fb3d8a-b8b6-41d5-86ce-f076c425d0a3,Attribute,31781775-d60f-4686-971c-25614bebf2e5,l-p,,,,,,,,Quantitative,,,,,"Institutions shall allocate the exposures to the relevant bucket depending on the remaining maturity of the financial instrument, taking into account the following: i) Where the amount is repaid in instalments, the exposure shall be allocated in the maturity bucket corresponding to the last instalment; ii) Where an exposure has no stated maturity for reasons other than the counterparty having the choice of the repayment date, or in the case of equity holdings, the amount of this exposure shall be disclosed in the largest maturity bucket ‘> 20 years’; iii) For the computation of the average maturity of the exposures, institutions shall weigh the maturity of each exposure by the gross carrying amount of the exposures.",<= 5 years; > 5 year <= 10 years; > 10 year <= 20 years; > 20 years; Average weighted maturity,,,,,
e5ab475d-4dea-4842-87f6-3e1c48c5a639,Group,5e2f3343-092a-4491-94fd-cd19f791892e,Rows,,,,,,,,,,,,,,,,,,,
f8bd3348-8024-4839-8857-9b90c74db046,Attribute,e5ab475d-4dea-4842-87f6-3e1c48c5a639,Sector_Subsector,,,,,,,,Quantitative,,,,,"Exposures towards sectors that highly contribute to climate change and towards sectors other than those that highly contribute to climate change, based on NACE codes",,,,,,
ed1b7b5e-fb66-4af1-9de7-b91a713ded35,Attribute,5e2f3343-092a-4491-94fd-cd19f791892e,Narrative,,"c4eed934-11a1-46f6-93ba-e41b66473686,0291d308-af37-4bb3-acc8-190c9ae84dc1,67ceec39-ef7a-45c3-98ef-e9c3e7c705b2,f66de6e4-44d5-4829-b413-5803f1888a8a",,,,,,,,,See guidance for Template 1 column i,,,,,,,,
7b0aff70-e865-4e80-a686-071ba2dae164,Transition,,,ed1b7b5e-fb66-4af1-9de7-b91a713ded35,c4eed934-11a1-46f6-93ba-e41b66473686,,,,,,,,,,,,,Part,"If required, same as FN-CB-5*",No,Yes,No
a2f13712-e358-4b98-ac09-20442b7b3d77,Transition,,,ed1b7b5e-fb66-4af1-9de7-b91a713ded35,0291d308-af37-4bb3-acc8-190c9ae84dc1,,,,,,,,,,,,,Yes,See guidance for col. i,No,No,No
ead8cecc-2c9b-489e-a6ec-4d32abe55759,Transition,,,ed1b7b5e-fb66-4af1-9de7-b91a713ded35,67ceec39-ef7a-45c3-98ef-e9c3e7c705b2,,,,,,,,,,,,,Part,"If required, same as FN-CB-5*",No,Yes,No
f38c2dd6-186a-46f2-ba2f-9246146898f5,Transition,,,ed1b7b5e-fb66-4af1-9de7-b91a713ded35,f66de6e4-44d5-4829-b413-5803f1888a8a,,,,,,,,,,,,,Part,"If required, same as FN-CB-5*",No,Yes,No
4123f27d-cf2f-4434-9343-3359b90f7eef,Object,dc78c85a-756b-413a-8a9d-11f9456b2095,Template 2: Climate change Transition risk: Loans collateralised by immovable property collateral – Energy efficiency of the collateral,,,,,,,,,,,,,,,,,,,
0c1acf96-23eb-43bb-a7f4-8273c4c97c94,Group,4123f27d-cf2f-4434-9343-3359b90f7eef,Columns,,,,,,,,,,,,,,,,,,,
a375f662-6254-44ee-b764-28208483b5b3,Attribute,0c1acf96-23eb-43bb-a7f4-8273c4c97c94,a,,,,,,,,Quantitative,,,,,"Gross carrying amount, as defined in Part 1 of Annex V of Commission Implementing Regulation (EU) 2021/451, of loans collateralised with commercial and residential immovable property and of repossessed real estate collaterals.",Total gross carrying amount amount (in MEUR),,,,,
80741b07-ad2c-46d7-b414-cce61bbb45da,Attribute,0c1acf96-23eb-43bb-a7f4-8273c4c97c94,b-g,,,,,,,,Quantitative,,,,,"Gross carrying amount of exposures by energy efficiency buckets based on the specific energy consumption of the collateral in kWh/m2, as indicated in the EPC label of the collateral or estimated by institutions in the absence of the EPC label.",Level of energy efficiency (EP score in kWh/m² of collateral),,,,,
4cb769d3-c711-4156-bed7-f034e510d49a,Attribute,0c1acf96-23eb-43bb-a7f4-8273c4c97c94,h-n,,,,,,,,Quantitative,,,,,Gross carrying amount of exposures grouped by the EPC label of the collateral for those collaterals where the EPC is available to the institution.,Level of energy efficiency (EPC label of collateral),,,,,
