ID,TYPE,PARENT,NAME,SOURCE,TARGET,REFERENCE_MODEL_ID,TERM_ID,LABEL,,PROPERTIES:,Description,TCFD_Map?,EBA_P3_Map?,SEC_Map?,SASB_Map?,Quant_Qual,Guidance,Title,confidence
b835ff3c-3f16-4aff-9923-7f8b968b73b7,Transition,,,4b6c7d9a-0b9b-4190-956e-47a67e62a856,458beb4b-d04e-41a7-abe3-8b13a349f296,,,,,,,,,,,,,,100
897dac12-f23e-4cac-a0ba-327a74288fcd,Attribute,8b82e74b-b353-4af3-af1c-c2d5af5cfca3,(m),,,,,,,,,,,,,Qualitative,"In accordance with Article 449a in conjunction with Article 435(1), point (d) CRR, the activities, commitments, and exposures institutions have in place in order to mitigate environmental risks. The methodology institutions use to identify risk mitigating measures and activities, and to what extent these activities, commitments and exposures account for relevant transmission channels, for example, (i) lower profitability, (ii) lower real estate value, lower household wealth, (iii) lower asset performance, (iv) increase cost of compliance, and (v) increase legal costs.",,
c8e17037-9e06-4d92-8d7e-eb38b0cc6b09,Attribute,8b82e74b-b353-4af3-af1c-c2d5af5cfca3,(n),,"a0800eb3-dd56-4301-ba86-9dabee10e45c,cd0eb74c-e5e9-440c-b979-279bf51095d1",,,,,,,,,,,Qualitative,"In accordance with Article 449a in conjunction with Article 435(1), point (a) and (f) CRR, the implementation tools that institutions use for identification and management of environmental risks such as stress test, sensitivity analysis or other forward-looking indicators, applied at exposure-level, portfolio-level, counterparty-level or sectoral-level, depending on the materiality of the risk. This shall include indications of all assumptions and methodologies for any of the implementation tools used. Institution shall also indicate the time horizon used for the assessment of the environmental risk on the accounting and prudential metrics, e.g. short-term, medium-term or long-term time horizon.",,
93c58634-bca5-4e1d-b5ad-059abe96a21b,Transition,,,c8e17037-9e06-4d92-8d7e-eb38b0cc6b09,a0800eb3-dd56-4301-ba86-9dabee10e45c,,,,,,,,,,,,,,100
99d1f6d3-0164-4662-afd9-0f94e738271c,Transition,,,c8e17037-9e06-4d92-8d7e-eb38b0cc6b09,cd0eb74c-e5e9-440c-b979-279bf51095d1,,,,,,,,,,,,,,100
52c875a3-e4f8-448b-953a-3fecd7a94040,Attribute,8b82e74b-b353-4af3-af1c-c2d5af5cfca3,(o),,"38aae54f-9b87-4e18-bba8-74119ce59226,a0800eb3-dd56-4301-ba86-9dabee10e45c,cd0eb74c-e5e9-440c-b979-279bf51095d1,fec5264f-3234-4d79-9199-2cfe4ef19fce,7408249b-3541-4532-bbda-46dc1707012d,0768f4e2-863e-4f46-b01e-ba37bf4f4c2d,624b00f4-0014-4abc-8e84-ffd6125fc021",,,,,,,,,,,Qualitative,"In accordance with Article 449a in conjunction with Article 435(1), point (a) and (f) CRR, the description of the outcome of the assessment from the risk tool used in accordance with point 14. The estimated impact of environmental risk, e.g., climate change risk, on institutions’ solvency, regulatory capital requirements and liquidity risk profile in the framework of ICAAP and ILAAP. For example, disclosure of the assessment of a portfolio with regard to different climate change scenarios and of the outcome of the scenario analyses with a linkage between the transition risk and its effect on financial and prudential metrics, such as the impact on accounting provisions or Tier 1 capital ratio.",,
c0ee6315-8d95-45c2-bebc-b2b6d25497ef,Transition,,,52c875a3-e4f8-448b-953a-3fecd7a94040,38aae54f-9b87-4e18-bba8-74119ce59226,,,,,,,,,,,,,,100
7c59bffb-8e0c-4f57-9327-c35c4fefd6df,Transition,,,52c875a3-e4f8-448b-953a-3fecd7a94040,a0800eb3-dd56-4301-ba86-9dabee10e45c,,,,,,,,,,,,,,100
4e3bfedd-7ac9-44ea-9e17-fabf64ea9b06,Transition,,,52c875a3-e4f8-448b-953a-3fecd7a94040,cd0eb74c-e5e9-440c-b979-279bf51095d1,,,,,,,,,,,,,,100
0f7e8582-4c57-42de-a89b-0afa4055b4bf,Transition,,,52c875a3-e4f8-448b-953a-3fecd7a94040,fec5264f-3234-4d79-9199-2cfe4ef19fce,,,,,,,,,,,,,,100
0da2ae30-fd75-4ac6-93c7-8e60f8b8b344,Transition,,,52c875a3-e4f8-448b-953a-3fecd7a94040,7408249b-3541-4532-bbda-46dc1707012d,,,,,,,,,,,,,,100
1a55f6cb-29a0-4f79-8f02-189400be28e3,Transition,,,52c875a3-e4f8-448b-953a-3fecd7a94040,0768f4e2-863e-4f46-b01e-ba37bf4f4c2d,,,,,,,,,,,,,,100
91896f07-b86e-4f01-9af8-ace05b73c669,Transition,,,52c875a3-e4f8-448b-953a-3fecd7a94040,624b00f4-0014-4abc-8e84-ffd6125fc021,,,,,,,,,,,,,,100
31b0aab6-93e3-4d2e-9570-7de96e72f3d9,Attribute,8b82e74b-b353-4af3-af1c-c2d5af5cfca3,(p),,a0800eb3-dd56-4301-ba86-9dabee10e45c,,,,,,,,,,,Qualitative,"In accordance with Article 449a, the data and information available to institutions in order to carry out the risk management of environmental risks, the key data and information currently missing and measures the institution is taking in order to close data gaps and to improve data quality and accuracy.",,
a389974b-b299-461b-b91d-5e93aba3d8c5,Transition,,,31b0aab6-93e3-4d2e-9570-7de96e72f3d9,a0800eb3-dd56-4301-ba86-9dabee10e45c,,,,,,,,,,,,,,100
67fb9893-d41c-479a-8927-ca842375d9b1,Attribute,8b82e74b-b353-4af3-af1c-c2d5af5cfca3,(q),,,,,,,,,,,,,Qualitative,"In accordance with Article 449a in conjunction with Article 435(1), point (f) CRR, the limits institutions set on financing projects or counterparties, which significantly harm environmental objectives (e.g., as per Article 9 of Regulation (EU) 2020/852) in line with institution’s business strategy. These limits shall include limits set by institutions at the point of origination and monitoring in order to avoid or mitigate environmental risks and limits that indicate when a specific exposure would trigger corrective actions, further investigation, internal escalation, and/or exclusion from portfolio.",,
64427737-a4c0-406b-8a50-f23d4b1ec3fa,Attribute,8b82e74b-b353-4af3-af1c-c2d5af5cfca3,(r),,"fec5264f-3234-4d79-9199-2cfe4ef19fce,7408249b-3541-4532-bbda-46dc1707012d,0768f4e2-863e-4f46-b01e-ba37bf4f4c2d,624b00f4-0014-4abc-8e84-ffd6125fc021",,,,,,,,,,,Qualitative,"The ways that institutions map and link the manifestation of environmental risks on its balance sheet through credit risk, liquidity risk, market risk and operational risk. The ways in which institutions assess and manage the impact of transition to a low-carbon and climate-resilient economy to the prudential risk categories including credit risk, liquidity risk, market risk and operational risk.",,
9fc57e2c-a7bb-450f-8359-3e7e54e1e306,Transition,,,64427737-a4c0-406b-8a50-f23d4b1ec3fa,fec5264f-3234-4d79-9199-2cfe4ef19fce,,,,,,,,,,,,,,100
4c211d47-54de-424d-93d2-66b1d618ea6d,Transition,,,64427737-a4c0-406b-8a50-f23d4b1ec3fa,7408249b-3541-4532-bbda-46dc1707012d,,,,,,,,,,,,,,100
241d1837-f723-47c9-8d05-92c86a71004c,Transition,,,64427737-a4c0-406b-8a50-f23d4b1ec3fa,0768f4e2-863e-4f46-b01e-ba37bf4f4c2d,,,,,,,,,,,,,,100
cf1cf553-a061-40f8-8ddd-c230045af8ea,Transition,,,64427737-a4c0-406b-8a50-f23d4b1ec3fa,624b00f4-0014-4abc-8e84-ffd6125fc021,,,,,,,,,,,,,,100
2477a1c5-429c-4b5f-ab1c-5b04db9d35af,Object,dc78c85a-756b-413a-8a9d-11f9456b2095,Table 2: Qualitative information on Social risk,,,,,,,,,,,,,,,,
a1ccad46-eed8-459e-ab06-9ea7e636b686,Group,2477a1c5-429c-4b5f-ab1c-5b04db9d35af,Business strategy and processes,,,,,,,,,,,,,,,,
98a6415d-4662-4e71-9c04-69afc46e8df7,Attribute,a1ccad46-eed8-459e-ab06-9ea7e636b686,(a),,,,,,,,,,,,,Qualitative,"In accordance with Article 449a in conjunction with Article 435(1), points (a) and (e) CRR, how institutions’ business environment, business model, strategy and processes, financial planning integrate risks stemming from social factors (i.e. social risks) and how these evolve over time given changing technology, policy framework, business environment and stakeholder (e.g. consumers and investors) preferences.",,
98e1acc0-2d85-4648-8e9f-32f7fef0bae8,Attribute,a1ccad46-eed8-459e-ab06-9ea7e636b686,(b),,,,,,,,,,,,,Qualitative,"In accordance with Article 449a in conjunction with Article 435(1), points (a), (c), (d), (e) and (f) CRR, whether the institution sets objectives, targets and limits the institution sets for the assessment and management of social risks, and how the process is for the setting of these objectives, targets and limits. An explanation of the linkages of these objectives, targets and limits to the current international and European policy framework and benchmarks available, for example, the Ten Principles of UN Global Compact, ILO Conventions and Recommendations; OECD Guidelines for Multinational Enterprises; and UN Guiding Principles on Business and Human Rights. Examples of social aspects can include human rights violation, labour rights, income inequality, lack of human rights, customer safety and protection, privacy, poverty and non-discrimination. Furthermore, climate change and transition to low carbon economy have social impactssuch as ending of certain job and skills, and emergence of new jobs and skills, consumers’ changing preferences and preferences of shareholders of companies that prioritise swift integration of climate, environmental and social change, as defined in paragraphs 78 of the EBA report under Article 98(8) CRD.",,
71af1698-a77c-4e4a-b075-8611c3fc8191,Attribute,a1ccad46-eed8-459e-ab06-9ea7e636b686,(c),,,,,,,,,,,,,Qualitative,"In accordance with Article 449a in conjunction with Article 435(1), point (d) CRR, how institutions take measures to mitigate risks associated with social factors, including understanding the counterparty’s capacity to manage social risks and entering into a dialogue with them to mitigate social risks.",,
943cc5ca-b3d0-4e3e-b1f9-01fcf27e6675,Group,2477a1c5-429c-4b5f-ab1c-5b04db9d35af,Governance,,,,,,,,,,,,,,,,
5778ae57-5027-42f1-abaa-a6b67cc2cf5e,Attribute,943cc5ca-b3d0-4e3e-b1f9-01fcf27e6675,(d),,,,,,,,,,,,,Qualitative,"In accordance with Article 449a in conjunction with Article 435(1), point (b) and Article 435(2), points (a), (b), (c) CRR, how institutions’ management body is involved in the supervision and management of social risks, and what is the rationale for this approach taking into account a number of social factors including activities towards the community and society, employee relationships and labour standards, customer protection and product responsibility, human rights.",,
c7e78e38-caed-4734-bc15-edb703fd649c,Attribute,943cc5ca-b3d0-4e3e-b1f9-01fcf27e6675,(e),,,,,,,,,,,,,Qualitative,"In accordance with Article 449a in conjunction with Article 435(2), points (a), (b), (c) CRR, how institutions organise risk committees, allocate tasks and responsibilities in the risk management framework to monitor and manage social risks. Institutions shall provide information on the level of internal capacity is being built, with the amount of resources, and the extent to which information for social risk assessment is reliant on external capacity.",,
0ad5f1af-9b69-46d6-a938-6514607714cd,Attribute,943cc5ca-b3d0-4e3e-b1f9-01fcf27e6675,(f),,,,,,,,,,,,,Qualitative,"In accordance with Article 449a in conjunction with Article 435(2), points (e) CRR, how institutions include social risks into internal reporting framework and structure, and what is the frequency of internal reporting and information exchange on social risks.",,
0e10e3df-db77-4671-a694-d0fd1451c69e,Attribute,943cc5ca-b3d0-4e3e-b1f9-01fcf27e6675,(g),,,,,,,,,,,,,Qualitative,"In accordance with Article 449a in conjunction with Article 435(2), points (e) CRR information on whether social risks are included in remuneration policy, and the criteria and metrics used to determine the impact on variable remuneration of social risk considerations.",,
96f01bb1-0e98-4d94-b47d-cbf86a169cff,Group,2477a1c5-429c-4b5f-ab1c-5b04db9d35af,Risk management,,,,,,,,,,,,,,,,
ab9fef27-5b37-429f-9835-55ca9a317337,Attribute,96f01bb1-0e98-4d94-b47d-cbf86a169cff,(h),,,,,,,,,,,,,Qualitative,"In accordance with Article 449a in conjunction with Article 435(1), point (a) CRR, what methodologies, definitions and standards institutions use for the identification and management of social factors and risks, and the framework on which these standards, definitions and methodologies are based. An explanation of the linkages of these methodologies, definitions and standards to the current international and European policy framework and benchmarks, for example, the Ten Principles of UN Global Compact; ILO Conventions and Recommendations; OECD Guidelines for Multinational Enterprises; and UN Guiding Principles on Business and Human Rights.",,
2473eb58-24e0-4096-8c0a-7c343da3e01c,Attribute,96f01bb1-0e98-4d94-b47d-cbf86a169cff,(i),,,,,,,,,,,,,Qualitative,"In accordance with Article 449a in conjunction with Article 435(1), point (a) CRR, the process by which institutions identify and monitor their activities and exposures sensitive and vulnerable to social risks (e.g. via their counterparties, investment or asset management activities) including any movable and immovable assets associated with these activities and exposures. The process by which institutions identify and monitor social risks that are financially material or currently non-material with a prospect to be material in the future. Such activities, exposures and assets sensitive and vulnerable to social risks may be related to counterparties breaching labour law, human rights or other social laws or rights that may face legal dispute. More precisely, sectors with enhanced social risk may include those with migrant workers, low wages; poor labour standards; poor working conditions; negatively affecting communities; and enhanced chance of being under public and political scrutiny.",,
28a1da2f-4221-489e-bc18-a75db51ebc45,Attribute,96f01bb1-0e98-4d94-b47d-cbf86a169cff,(j),,,,,,,,,,,,,Qualitative,"In accordance with Article 449a in conjunction with Article 435(1), point (a) CRR, the activities, commitments and assets that institutions have in place to mitigate social risks.",,
d0ec12cd-3da2-476e-b84c-ad5f04e2857d,Attribute,96f01bb1-0e98-4d94-b47d-cbf86a169cff,(k),,,,,,,,,,,,,Qualitative,"In accordance with Article 449a in conjunction with Article 435(1), point (a) CRR, the implementation tools that institutions use for identification and management of social risks such as scenario analysis, applied at exposurelevel, portfolio-level, counterparty-level or sectoral-level and cover covering factors such as migration, demographic trends, change in labour force, technological change. Furthermore, social risks to be identified can include change of consumer behaviour, issues around discrimination and social inclusiveness, scenarios about increasing inequality, social impact of climate change, climate adaptation/mitigation and environmental degradation. Assumptions and methodologies of such scenario analysis shall be indicated. The institution shall indicate the time horizon used for the assessment of the social risk on the accounting and prudential metrics, e.g., short-term, mediumterm or long-term time horizon.",,
a21aff69-97c7-4e41-9f3b-27193253351b,Attribute,96f01bb1-0e98-4d94-b47d-cbf86a169cff,(l),,,,,,,,,,,,,Qualitative,"In accordance with Article 449a in conjunction with Article 435(1), point (f) CRR, the limits institutions set on financing projects or counterparties, which significantly harm social objectives in line with institution’s business strategy. These limits shall include limits set by institutions at the point of origination and monitoring in order to avoid or mitigate social risks and limits that indicate when a specific exposure would trigger corrective actions, further investigation, internal escalation, and/or exclusion from portfolio.",,
b76a1858-3b1c-4499-b7da-a559d29b957f,Attribute,96f01bb1-0e98-4d94-b47d-cbf86a169cff,(m),,,,,,,,,,,,,Qualitative,"In accordance with Article 449a CRR, the ways the institutions map and link the manifestation of social risks on their balance sheet through credit risk, liquidity risk, market risk and operational risk. The ways in which the institution assesses and manages the impact of relevant socially harmful events on the prudential risks categories including credit risk, liquidity risk, market risk and operational risk.",,
9e8f126c-381d-479e-a89c-6555114dc34c,Object,dc78c85a-756b-413a-8a9d-11f9456b2095,Table 3: Qualitative information on Governance risk,,,,,,,,,,,,,,,,
407dbfe0-d777-4e8f-9a66-aae5f278cbee,Attribute,9e8f126c-381d-479e-a89c-6555114dc34c,Business strategy and processes,,,,,,,,,,,,,,,,
bb5c7136-157e-43db-90f9-fb5b42e780a0,Group,9e8f126c-381d-479e-a89c-6555114dc34c,Governance,,,,,,,,,,,,,,,,
047c571b-48a2-4d77-a70b-e90bffe4647d,Attribute,bb5c7136-157e-43db-90f9-fb5b42e780a0,(a),,,,,,,,,,,,,Qualitative,"In accordance with Article 449a in conjunction with Article 435(2) CRR, the ways in which institutions integrate governance performance of the counterparty in their governance arrangements. The considerations on the governance performance of the counterparty shall cover the necessary steps and phases in the decision-making, supervision and management processes of the counterparty at all levels. This shall include committees of the highest governance body and committees responsible for decision-making on economic, environmental, and social topics. An explanation of these economic, environmental and social topics to the indicators presented in available international and European frameworks, for example, OECD Guidelines for Multinational Enterprises; UN Guiding Principles on Business and Human Rights; Charter of Fundamental Rights of the EU; United Nations Convention against Corruption.",,
55542a20-a6e7-4904-b039-6170dfb58749,Attribute,bb5c7136-157e-43db-90f9-fb5b42e780a0,(b),,,,,,,,,,,,,Qualitative,"The ways via which the institution takes into account the role of the counterparty's highest governance body in non-financial reporting, e.g., the highest committee or position that formally reviews and approves the organisation’s sustainability report and ensures that all material topics are covered. An explanation of these material topics (including economic, environmental and social areas) to the indicators presented in available international and European frameworks, for example, OECD Guidelines for Multinational Enterprises; UN Guiding Principles on Business and Human Rights; Charter of Fundamental Rights of the EU; United Nations Convention against Corruption.",,
0b001a4c-4898-4c45-903d-c79acdf32c61,Attribute,bb5c7136-157e-43db-90f9-fb5b42e780a0,(c),,,,,,,,,,,,,Qualitative,"In accordance with Article 449a in conjunction with Article 435(2) CRR, the ways via which the institution integrates the governance performance of their counterparties in its governance arrangements. The considerations related to the governance performance of the institution’s counterparties shall cover all of the following: a) ethical considerations; e.g., integrity of conduct, values and ethics, anti-bribery and anti-corruption measures, accountability and rule of law; b) strategy and risk management; e.g., strategy implementation, operational execution and monitoring, internal controls and risk management policies and procedures; c) inclusiveness; e.g., gender gap and representation of people from minority groups in the management, income gap; d) transparency; e.g. disclosures on discrimination, tax commitments and payments, disclosure on lobbying activities, and rules and practices; e) Management of conflict of interest, e.g. processes for the highest governance body to ensure that any conflict of interest is avoided, managed and mitigated; and f) Internal communication on critical concerns, e.g. how internal process of the counterparty operates for communicating critical concerns to the highest governance body.",,
2e0fda44-459a-4825-9b20-f4d154f8c02d,Group,9e8f126c-381d-479e-a89c-6555114dc34c,Risk management,,,,,,,,,,,,,,,,
e162060a-3199-4886-8b16-b38139fcebed,Attribute,2e0fda44-459a-4825-9b20-f4d154f8c02d,(d),,,,,,,,,,,,,Qualitative,"In accordance with Article 449a in conjunction with Article 435(1) CRR, the ways in which the institution integrates in its risk management arrangements the governance performance of their counterparties considering aspects explained in row 3.",,
