ID,TYPE,PARENT,NAME,SOURCE,TARGET,REFERENCE_MODEL_ID,TERM_ID,LABEL,,PROPERTIES:,Row,Comments/Description,Column
e273be75-12a2-434d-bd84-1004e2fd71bd,Group,15930a29-35ee-41c3-8858-d7ab588f343f,Non-NFRD counterparty exposures (monetary amount),,,,,,,,,"Value of exposures to financial and non-financial undertakings not subject to Articles 19a and 29a of Directive 2013/34/EU:
For non-financial undertakings: [monetary amount]
For financial undertakings: [monetary amount]",
cbb846a1-5339-4af4-a8e9-168f9c7823c2,Attribute,e273be75-12a2-434d-bd84-1004e2fd71bd,For non-financial undertakings,,,,,,,,,Value of exposures to financial and non-financial undertakings not subject to Articles 19a and 29a of Directive 2013/34/EU for non-financial undertakings.,
82240bbf-9e90-429b-b546-c30c88acccb6,Attribute,e273be75-12a2-434d-bd84-1004e2fd71bd,For financial undertakings,,,,,,,,,Value of exposures to financial and non-financial undertakings not subject to Articles 19a and 29a of Directive 2013/34/EU for financial undertakings.,
057be790-7412-4469-9ba4-18bfb5860443,Group,15930a29-35ee-41c3-8858-d7ab588f343f,Third-country non-NFRD counterparty exposures (%),,,,,,,,,"The proportion of exposures to financial and non-financial undertakings from non-EU countries not subject to Articles 19a and 29a of Directive 2013/34/EU over total assets covered by the KPI:
For non-financial undertakings
For financial undertakings",
5650aaea-6180-4014-8707-1a19a20b04b1,Attribute,057be790-7412-4469-9ba4-18bfb5860443,For non-financial undertakings,,,,,,,,,The proportion of exposures to financial and non-financial undertakings from non-EU countries not subject to Articles 19a and 29a of Directive 2013/34/EU over total assets covered by the KPI for non-financial undertakings.,
6c2b3964-deb1-4ed3-8c75-68d5ad408d61,Attribute,057be790-7412-4469-9ba4-18bfb5860443,For financial undertakings,,,,,,,,,The proportion of exposures to financial and non-financial undertakings from non-EU countries not subject to Articles 19a and 29a of Directive 2013/34/EU over total assets covered by the KPI for financial undertakings.,
d8cbac37-6f2e-4d22-8733-0ba0ae43fc27,Group,15930a29-35ee-41c3-8858-d7ab588f343f,Third-country non-NFRD counterparty exposures (monetary amount),,,,,,,,,"Value of exposures to financial and non-financial undertakings from non-EU countries not subject to Articles 19a and 29a of Directive 2013/34/EU:
For non-financial undertakings: [monetary amount]
For financial undertakings: [monetary amount]",
8c001f4c-df54-4ab3-b3af-7031b7e69eff,Attribute,d8cbac37-6f2e-4d22-8733-0ba0ae43fc27,For non-financial undertakings,,,,,,,,,Value of exposures to financial and non-financial undertakings from non-EU countries not subject to Articles 19a and 29a of Directive 2013/34/EU for non-financial undertakings.,
1a4e9621-5005-448b-87ab-95344566748b,Attribute,d8cbac37-6f2e-4d22-8733-0ba0ae43fc27,For financial undertakings,,,,,,,,,Value of exposures to financial and non-financial undertakings from non-EU countries not subject to Articles 19a and 29a of Directive 2013/34/EU for financial undertakings.,
3362f7b2-01c4-4a93-a59e-0a588c4f4f82,Group,15930a29-35ee-41c3-8858-d7ab588f343f,NFRD counterparty exposures (%),,,,,,,,,"The proportion of exposures to financial and non-financial undertakings subject to Articles 19a and 29a of Directive 2013/34/EU over total assets covered by the KPI:
For non-financial undertakings
For financial undertakings",
5c12546b-08ad-4063-9102-38c048e77667,Attribute,3362f7b2-01c4-4a93-a59e-0a588c4f4f82,For non-financial undertakings,,,,,,,,,The proportion of exposures to financial and non-financial undertakings subject to Articles 19a and 29a of Directive 2013/34/EU over total assets covered by the KPI for non-financial undertakings.,
fce0082b-7790-4153-8e0f-2901577094f9,Attribute,3362f7b2-01c4-4a93-a59e-0a588c4f4f82,For financial undertakings,,,,,,,,,The proportion of exposures to financial and non-financial undertakings subject to Articles 19a and 29a of Directive 2013/34/EU over total assets covered by the KPI for financial undertakings.,
7a0963dd-8c7e-4503-85fd-6a55db22e4ac,Group,15930a29-35ee-41c3-8858-d7ab588f343f,NFRD counterparty exposures (monetary amount),,,,,,,,,"Value of exposures to financial and non-financial undertakings subject to Articles 19a and 29a of Directive 2013/34/EU:
For non-financial undertakings: [monetary amount]
For financial undertakings: [monetary amount]",
7bcae3b7-0125-4e0a-9698-0c15d7df3ba4,Attribute,7a0963dd-8c7e-4503-85fd-6a55db22e4ac,For non-financial undertakings,,,,,,,,,Value of exposures to financial and non-financial undertakings subject to Articles 19a and 29a of Directive 2013/34/EU for non-financial undertakings.,
6a62d5bc-6677-449d-9511-c19a2e080135,Attribute,7a0963dd-8c7e-4503-85fd-6a55db22e4ac,For financial undertakings,,,,,,,,,Value of exposures to financial and non-financial undertakings subject to Articles 19a and 29a of Directive 2013/34/EU for financial undertakings.,
07747b8d-3366-4554-958e-43534eb75e69,Attribute,15930a29-35ee-41c3-8858-d7ab588f343f,Other exposures (%),,,,,,,,,The proportion of exposures to other counterparties over total assets covered by the KPI.,
aa5be6ea-81fc-410a-9660-5be1bf23db01,Attribute,15930a29-35ee-41c3-8858-d7ab588f343f,Other exposures (monetary amount),,,,,,,,,Value of exposures to other counterparties.,
2558743a-45c1-4cea-9017-78efc44d990f,Attribute,15930a29-35ee-41c3-8858-d7ab588f343f,Taxonomy-aligned exposures where investment risk is borne by the policy holders (%),,,,,,,,,"The proportion of the insurance or reinsurance undertaking’s investments other than investments held in respect of life insurance contracts where the investment risk is borne by the policy holders, that are directed at funding, or are associated with, Taxonomy-aligned economic activities.",
03a06162-e291-40ff-9eda-e9696883fbcd,Attribute,15930a29-35ee-41c3-8858-d7ab588f343f,Taxonomy-aligned exposures where investment risk is borne by the policy holders (monetary amount),,,,,,,,,"Value of insurance or reinsurance undertaking’s investments other than investments held in respect of life insurance contracts where the investment risk is borne by the policy holders, that are directed at funding, or are associated with, Taxonomy-aligned economic activities.",
d75ee605-7cb5-4e32-a6cd-5b1eb5bf91eb,Attribute,15930a29-35ee-41c3-8858-d7ab588f343f,Taxonomy-non-eligible exposures (%),,,,,,,,,The value of all the investments that are funding economic activities that are not taxonomy-eligible relative to the value of total assets covered by the KPI.,
9a61cec3-a94e-462d-9f30-b919bf29dc87,Attribute,15930a29-35ee-41c3-8858-d7ab588f343f,Taxonomy-non-eligible exposures (monetary amount),,,,,,,,,Value of all the investments that are funding economic activities that are not taxonomy-eligible.,
38002077-7b1e-4247-8798-cba692e1d746,Attribute,15930a29-35ee-41c3-8858-d7ab588f343f,Taxonomy-eligible but not Taxonomy-aligned activities (%),,,,,,,,,"The value of all the investments that are funding taxonomy-eligible economic activities, but not taxonomy-aligned relative to the value of total assets covered by the KPI.",
cc3cb465-cad4-4d8d-b989-7edaf800a27f,Attribute,15930a29-35ee-41c3-8858-d7ab588f343f,Taxonomy-eligible but not Taxonomy-aligned activities (monetary amount),,,,,,,,,"Value of all the investments that are funding Taxonomy-eligible economic activities, but not taxonomy-aligned.",
40ef9826-c303-480e-9a56-39e37eab5d1e,Group,bf4d7138-76ae-4fbd-a2f7-911f6c1b6738,"Additional, complementary disclosures: breakdown of numerator of the KPI",,,,,,,,,,
cbbc6aae-f8b6-4d62-a84b-fd358684a16b,Group,40ef9826-c303-480e-9a56-39e37eab5d1e,Taxonomy-aligned NFRD counterparty exposures (%),,,,,,,,,The proportion of Taxonomy-aligned exposures to financial and non-financial undertakings subject to Articles 19a and 29a of Directive 2013/34/EU over total assets covered by the KPI.,
74c1d085-c0a7-4695-96c1-fa8b77e4a2d6,Group,cbbc6aae-f8b6-4d62-a84b-fd358684a16b,For non-financial undertakings,,,,,,,,,The proportion of Taxonomy-aligned exposures to financial and non-financial undertakings subject to Articles 19a and 29a of Directive 2013/34/EU over total assets covered by the KPI for non-financial undertakings.,
ddff4ef9-143e-4933-9e34-54e40a46742f,Attribute,74c1d085-c0a7-4695-96c1-fa8b77e4a2d6,Turnover-based,,,,,,,,,The proportion of Taxonomy-aligned exposures to financial and non-financial undertakings subject to Articles 19a and 29a of Directive 2013/34/EU over total assets covered by the KPI for non-financial undertakings based on Turnover.,
c52d5449-e217-4f40-b5c4-2f836962e8af,Attribute,74c1d085-c0a7-4695-96c1-fa8b77e4a2d6,CapEx-based,,,,,,,,,The proportion of Taxonomy-aligned exposures to financial and non-financial undertakings subject to Articles 19a and 29a of Directive 2013/34/EU over total assets covered by the KPI for non-financial undertakings based on CapEx.,
a20f4923-2f6a-4da1-b63f-545d858b68f2,Group,cbbc6aae-f8b6-4d62-a84b-fd358684a16b,For financial undertakings,,,,,,,,,The proportion of Taxonomy-aligned exposures to financial and non-financial undertakings subject to Articles 19a and 29a of Directive 2013/34/EU over total assets covered by the KPI for financial undertakings.,
ab0f7565-b27f-4621-88a8-11d808efb2f6,Attribute,a20f4923-2f6a-4da1-b63f-545d858b68f2,Turnover-based,,,,,,,,,The proportion of Taxonomy-aligned exposures to financial and non-financial undertakings subject to Articles 19a and 29a of Directive 2013/34/EU over total assets covered by the KPI for financial undertakings based on Turnover.,
395eeb6e-9750-4c44-a33d-5dc331b32cbc,Attribute,a20f4923-2f6a-4da1-b63f-545d858b68f2,CapEx-based,,,,,,,,,The proportion of Taxonomy-aligned exposures to financial and non-financial undertakings subject to Articles 19a and 29a of Directive 2013/34/EU over total assets covered by the KPI for financial undertakings based on CapEx.,
c35a2920-69ea-445a-8720-93a286e0424a,Group,40ef9826-c303-480e-9a56-39e37eab5d1e,Taxonomy-aligned NFRD counterparty exposures (monetary amount),,,,,,,,,Value of Taxonomy-aligned exposures to financial and non-financial undertakings subject to Articles 19a and 29a of Directive 2013/34/EU.,
e349a66d-40af-4ce8-bfe8-ea9a8d75a826,Group,c35a2920-69ea-445a-8720-93a286e0424a,For non-financial undertakings,,,,,,,,,Value of Taxonomy-aligned exposures to financial and non-financial undertakings subject to Articles 19a and 29a of Directive 2013/34/EU for non-financial undertakings.,
aca2041f-93b7-4233-90a3-051cfe8a0846,Attribute,e349a66d-40af-4ce8-bfe8-ea9a8d75a826,Turnover-based,,,,,,,,,Value of Taxonomy-aligned exposures to financial and non-financial undertakings subject to Articles 19a and 29a of Directive 2013/34/EU for non-financial undertakings based on Turnover.,
08393d21-7cae-45a7-84c1-f89c7820199b,Attribute,e349a66d-40af-4ce8-bfe8-ea9a8d75a826,CapEx-based,,,,,,,,,Value of Taxonomy-aligned exposures to financial and non-financial undertakings subject to Articles 19a and 29a of Directive 2013/34/EU for non-financial undertakings based on CapEx.,
37379a3c-5330-483b-bafd-5576e2700653,Group,c35a2920-69ea-445a-8720-93a286e0424a,For financial undertakings,,,,,,,,,Value of Taxonomy-aligned exposures to financial and non-financial undertakings subject to Articles 19a and 29a of Directive 2013/34/EU for financial undertakings.,
c5ad90cd-de13-41ad-ae37-859815f94c93,Attribute,37379a3c-5330-483b-bafd-5576e2700653,Turnover-based,,,,,,,,,Value of Taxonomy-aligned exposures to financial and non-financial undertakings subject to Articles 19a and 29a of Directive 2013/34/EU for financial undertakings based on Turnover.,
cbd78981-0594-45d9-be83-b62e60a57eaf,Attribute,37379a3c-5330-483b-bafd-5576e2700653,CapEx-based,,,,,,,,,Value of Taxonomy-aligned exposures to financial and non-financial undertakings subject to Articles 19a and 29a of Directive 2013/34/EU for financial undertakings based on CapEx.,
6d67e394-a27e-4a8c-9060-a5ea6f5620c8,Group,40ef9826-c303-480e-9a56-39e37eab5d1e,Taxonomy-aligned exposures where investment risk is borne by the policy holders (%),,,,,,,,,"The proportion of the insurance or reinsurance undertaking’s investments other than investments held in respect of life insurance contracts where the investment risk is borne by the policy holders, that are directed at funding, or are associated with, Taxonomy-aligned:
Turnover-based: %
Capital expenditures-based: %",
79097aab-5275-46f0-a04b-8069eb8adb7e,Attribute,6d67e394-a27e-4a8c-9060-a5ea6f5620c8,Turnover-based,,,,,,,,,"The proportion of the insurance or reinsurance undertaking’s investments other than investments held in respect of life insurance contracts where the investment risk is borne by the policy holders, that are directed at funding, or are associated with, Taxonomy-aligned based on Turnover.",
b74f4cee-df5b-45d6-b044-a53fccf00f77,Attribute,6d67e394-a27e-4a8c-9060-a5ea6f5620c8,CapEx-based,,,,,,,,,"The proportion of the insurance or reinsurance undertaking’s investments other than investments held in respect of life insurance contracts where the investment risk is borne by the policy holders, that are directed at funding, or are associated with, Taxonomy-aligned based on CapEx.",
4ee3e5e2-3388-4fdf-b014-335cc48260ab,Group,40ef9826-c303-480e-9a56-39e37eab5d1e,Taxonomy-aligned exposures where investment risk is borne by the policy holders (monetary amount),,,,,,,,,"Value of insurance or reinsurance undertaking’s investments other than investments held in respect of life insurance contracts where the investment risk is borne by the policy holders, that are directed at funding, or are associated with, Taxonomy-aligned:
Turnover-based: [monetary amount]
Capital expenditures-based: [monetary amount]",
e0337157-8753-42fc-ab19-044be4e3c230,Attribute,4ee3e5e2-3388-4fdf-b014-335cc48260ab,Turnover-based,,,,,,,,,"Value of insurance or reinsurance undertaking’s investments other than investments held in respect of life insurance contracts where the investment risk is borne by the policy holders, that are directed at funding, or are associated with, Taxonomy-aligned based on Turnover.",
f0368f3e-b171-4fd4-8a73-18db9fab50c5,Attribute,4ee3e5e2-3388-4fdf-b014-335cc48260ab,CapEx-based,,,,,,,,,"Value of insurance or reinsurance undertaking’s investments other than investments held in respect of life insurance contracts where the investment risk is borne by the policy holders, that are directed at funding, or are associated with, Taxonomy-aligned based on CapEx.",
8374aabe-a0c1-4e8e-af4d-96a7d946c7ab,Group,40ef9826-c303-480e-9a56-39e37eab5d1e,Taxonomy-aligned other counterparty exposures (%),,,,,,,,,The proportion of taxonomy-aligned exposures to other counterparties in over total assets covered by the KPI.,
eff216d7-5d62-4cb8-85bf-754d919b641b,Attribute,8374aabe-a0c1-4e8e-af4d-96a7d946c7ab,Turnover-based,,,,,,,,,The proportion of taxonomy-aligned exposures to other counterparties in over total assets covered by the KPI based on Turnover.,
13968687-19cd-4307-a8ce-6e3819e573bc,Attribute,8374aabe-a0c1-4e8e-af4d-96a7d946c7ab,CapEx-based,,,,,,,,,The proportion of taxonomy-aligned exposures to other counterparties in over total assets covered by the KPI based on CapEx.,
025f5d69-085f-4c3e-9bb5-326f5381d77b,Group,40ef9826-c303-480e-9a56-39e37eab5d1e,Taxonomy-aligned other counterparty exposures (monetary amount),,,,,,,,,Value of taxonomy-aligned exposures to other counterparties.,
448e47c9-4fcb-43ea-8dba-b5a500dfd880,Attribute,025f5d69-085f-4c3e-9bb5-326f5381d77b,Turnover-based,,,,,,,,,Value of taxonomy-aligned exposures to other counterparties based on Turnover.,
d2561082-1977-4dfa-ab08-028c27ec54ae,Attribute,025f5d69-085f-4c3e-9bb5-326f5381d77b,CapEx-based,,,,,,,,,Value of taxonomy-aligned exposures to other counterparties based on CapEx.,
efbe0433-55a9-4c1b-a938-13afbda9608e,Group,bf4d7138-76ae-4fbd-a2f7-911f6c1b6738,Breakdown of the numerator of the KPI per environmental objective,,,,,,,,,,
93aea427-1f53-49da-b1f7-63dcbf7b8505,Group,efbe0433-55a9-4c1b-a938-13afbda9608e,Taxonomy-aligned activities – provided ‘do-no-significant-harm’(DNSH) and social safeguards positive assessment:,,,,,,,,,,
0818c3ec-ab35-4b17-ba89-71cbfc139d33,Group,93aea427-1f53-49da-b1f7-63dcbf7b8505,(1) Climate change mitigation,,,,,,,,,,
714fbc15-1252-410e-9126-f694ee82a65e,Group,0818c3ec-ab35-4b17-ba89-71cbfc139d33,Turnover: %,,,,,,,,,,
d17b2a2a-052f-4e3c-80f6-2c8c011d59dc,Attribute,714fbc15-1252-410e-9126-f694ee82a65e,Transitional activities: A%,,,,,,,,,,
615c5251-b7ab-4b8c-8333-a10971fac643,Attribute,714fbc15-1252-410e-9126-f694ee82a65e,Enabling activities: B%,,,,,,,,,,
53f5de57-7f6a-4317-82a7-f05bfa885256,Group,0818c3ec-ab35-4b17-ba89-71cbfc139d33,CapEx: %,,,,,,,,,,
f32735b7-80f3-4753-b94f-d14b6be5d279,Attribute,53f5de57-7f6a-4317-82a7-f05bfa885256,Transitional activities: A%,,,,,,,,,,
ea094234-82f2-4fc5-b8c6-7f50ebe67ec3,Attribute,53f5de57-7f6a-4317-82a7-f05bfa885256,Enabling activities: B%,,,,,,,,,,
cdd548c9-33de-49ca-bcae-39ba01422803,Group,efbe0433-55a9-4c1b-a938-13afbda9608e,(2) Climate change adaptation,,,,,,,,,,
a3b8b489-338c-4b4d-8f94-cffbd7e51723,Group,cdd548c9-33de-49ca-bcae-39ba01422803,Turnover: %,,,,,,,,,,
5502a143-4611-4374-89be-1f4c57c38bf9,Attribute,a3b8b489-338c-4b4d-8f94-cffbd7e51723,Transitional activities: A%,,,,,,,,,,
eaf0acb5-121a-404a-8bc6-fd719d68bfe2,Attribute,a3b8b489-338c-4b4d-8f94-cffbd7e51723,Enabling activities: B%,,,,,,,,,,
f766615c-9448-4bbc-ab02-faefbfacb0c3,Group,cdd548c9-33de-49ca-bcae-39ba01422803,CapEx: %,,,,,,,,,,
9b1fcdc1-59d4-4de0-9d90-e7255980dccf,Attribute,f766615c-9448-4bbc-ab02-faefbfacb0c3,Transitional activities: A%,,,,,,,,,,
137e27f0-51e1-4c1f-aed0-107d764e56c3,Attribute,f766615c-9448-4bbc-ab02-faefbfacb0c3,Enabling activities: B%,,,,,,,,,,
2e55beea-c9bd-4540-ab12-9b2bfb76f568,Group,efbe0433-55a9-4c1b-a938-13afbda9608e,(3) The sustainable use and protection of water and marine resources,,,,,,,,,,
b03a9a7e-9729-472f-aa30-11286a7b7b9a,Group,2e55beea-c9bd-4540-ab12-9b2bfb76f568,Turnover: %,,,,,,,,,,
e6b25af1-1428-4c45-90f0-33dcbcd6a878,Attribute,b03a9a7e-9729-472f-aa30-11286a7b7b9a,Transitional activities: A%,,,,,,,,,,
8635a889-1e40-43f6-ae08-78b4b14571a4,Attribute,b03a9a7e-9729-472f-aa30-11286a7b7b9a,Enabling activities: B%,,,,,,,,,,
5530b86b-f433-4bbd-949e-27b47da5c82b,Group,2e55beea-c9bd-4540-ab12-9b2bfb76f568,CapEx: %,,,,,,,,,,
0d8d639d-9104-4bad-9e7f-2045ccba6df2,Attribute,5530b86b-f433-4bbd-949e-27b47da5c82b,Transitional activities: A%,,,,,,,,,,
16aac1d1-5f5d-4eaa-bc6a-ba63a27a04a9,Attribute,5530b86b-f433-4bbd-949e-27b47da5c82b,Enabling activities: B%,,,,,,,,,,
b3bde8ad-1fac-4886-b51f-97db55426b68,Group,efbe0433-55a9-4c1b-a938-13afbda9608e,(4) The transition to a circular economy,,,,,,,,,,
8be069a4-9d3a-4e0c-a2dd-aa406585c980,Group,b3bde8ad-1fac-4886-b51f-97db55426b68,Turnover: %,,,,,,,,,,
4af631ce-f9bd-41f7-a498-0c75ae714ff1,Attribute,8be069a4-9d3a-4e0c-a2dd-aa406585c980,Transitional activities: A%,,,,,,,,,,
a1745fd2-893f-4c27-b805-d7fef62d1022,Attribute,8be069a4-9d3a-4e0c-a2dd-aa406585c980,Enabling activities: B%,,,,,,,,,,
2b2d5fa4-9bca-4fab-a720-8d8f03998f0b,Group,b3bde8ad-1fac-4886-b51f-97db55426b68,CapEx: %,,,,,,,,,,
b338f1a5-9e26-44d2-9b3e-7dde41eca163,Attribute,2b2d5fa4-9bca-4fab-a720-8d8f03998f0b,Transitional activities: A%,,,,,,,,,,
be8073e0-39ce-4a8c-9124-a79bc628d64f,Attribute,2b2d5fa4-9bca-4fab-a720-8d8f03998f0b,Enabling activities: B%,,,,,,,,,,
689faa22-dba1-4520-82f9-7349d0215cc7,Group,efbe0433-55a9-4c1b-a938-13afbda9608e,(5) Pollution prevention and control,,,,,,,,,,
6f49dba5-55fd-4831-8e49-4f693447edf2,Group,689faa22-dba1-4520-82f9-7349d0215cc7,Turnover: %,,,,,,,,,,
989201b1-9fc0-4c97-8198-ef946e3f0963,Attribute,6f49dba5-55fd-4831-8e49-4f693447edf2,Transitional activities: A%,,,,,,,,,,
071a9794-51da-47de-863a-f0bfcb700004,Attribute,6f49dba5-55fd-4831-8e49-4f693447edf2,Enabling activities: B%,,,,,,,,,,
739f1736-a2b4-46c1-9ff2-a1c1f1719a4a,Group,689faa22-dba1-4520-82f9-7349d0215cc7,CapEx: %,,,,,,,,,,
d6d614fb-2cd6-4afb-bfad-cf36523d95e7,Attribute,739f1736-a2b4-46c1-9ff2-a1c1f1719a4a,Transitional activities: A%,,,,,,,,,,
ddb659ca-a1ea-45c3-93f6-e6bbdcac97e1,Attribute,739f1736-a2b4-46c1-9ff2-a1c1f1719a4a,Enabling activities: B%,,,,,,,,,,
56897244-f9dd-43a0-a30e-728a9a825889,Group,efbe0433-55a9-4c1b-a938-13afbda9608e,(6) The protection and restoration of biodiversity and ecosystems,,,,,,,,,,
1e579d67-b460-433f-8dde-5285e02da931,Group,56897244-f9dd-43a0-a30e-728a9a825889,Turnover: %,,,,,,,,,,
e9ce9a73-7521-4d20-9074-c119dfb2e3ca,Attribute,1e579d67-b460-433f-8dde-5285e02da931,Transitional activities: A%,,,,,,,,,,
1d4115d3-5fe2-47c4-8690-8693e3379ab2,Attribute,1e579d67-b460-433f-8dde-5285e02da931,Enabling activities: B%,,,,,,,,,,
e5b5c648-da43-43cd-86a1-87aac3c8d96f,Group,56897244-f9dd-43a0-a30e-728a9a825889,CapEx: %,,,,,,,,,,
d7ecad8f-4b70-4d76-a48f-fe49275192a6,Attribute,e5b5c648-da43-43cd-86a1-87aac3c8d96f,Transitional activities: A%,,,,,,,,,,
de18cc65-856d-40c1-8a22-bd82365d9bc8,Attribute,e5b5c648-da43-43cd-86a1-87aac3c8d96f,Enabling activities: B%,,,,,,,,,,
4e4692a4-1857-4dd6-8c8b-138217e68b0b,Layer,,Art. 8: Qualitative Disclosures,,,,,,,,,,
9a10c9e2-deb8-44fa-a518-3219cb39f6b9,Object,4e4692a4-1857-4dd6-8c8b-138217e68b0b,Qualitative information to support financial undertakings’ explanations and markets’ understanding of the quantitative KPIs:,,,,,,,,,,
a5c2d762-44cf-47a5-942f-2ec460638cbe,Attribute,9a10c9e2-deb8-44fa-a518-3219cb39f6b9,"Contextual information in support of the quantitative indicators including the scope of assets and activities covered by the KPIs, information on data sources and limitation.",,,,,,,,,,
16f11877-3be4-4ae1-a359-583276538da9,Attribute,9a10c9e2-deb8-44fa-a518-3219cb39f6b9,"Explanations of the nature and objectives of Taxonomy-aligned economic activities and the evolution of the Taxonomy-aligned economic activities over time, starting from the second year of implementation, distinguishing between business-related and methodological and data-related elements.",,,,,,,,,,
88e47f85-333a-4b77-ba6f-7554176dd704,Attribute,9a10c9e2-deb8-44fa-a518-3219cb39f6b9,"Description of the compliance with Regulation (EU) 2020/852 in the financial undertaking’s business strategy, product design processes and engagement with clients and counterparties.",,,,,,,,,,
3ccf4d86-10ed-4ac4-ade4-d91b7004d575,Attribute,9a10c9e2-deb8-44fa-a518-3219cb39f6b9,"For credit institutions that are not required to disclose quantitative information for trading exposures, qualitative information on the alignment of trading portfolios with Regulation (EU) 2020/852, including overall composition, trends observed, objectives and policy.",,,,,,,,,,
c3fcd6cb-1ccf-4a0c-b452-09a2b76d9f4c,Attribute,9a10c9e2-deb8-44fa-a518-3219cb39f6b9,Additional or complementary information in support of the financial undertaking’s strategies and the weight of the financing of Taxonomy-aligned economic activities in their overall activity.,,,,,,,,,,
